Title,UrlName,Summary,Language,IsVisibleInPkb,IsVisibleInCsp,IsVisibleInPrm
"Gantt Chart Not Rendering Correctly","gantt-chart-not-rendering-correctly","<p>Gantt rendering issues (overlapping bars, missing dependency lines) are most often caused by tasks with conflicting or missing dates — a task with a due date earlier than its start date, for example, can render unpredictably. Review tasks flagged with a date-conflict warning icon in List view and correct their start/due dates. If the chart still renders incorrectly after fixing date conflicts, try a hard browser refresh, since Gantt view caches layout calculations client-side for performance.</p>","en_US","TRUE","TRUE","FALSE"
"Automation Rule Not Triggering","automation-rule-not-triggering","<p>If an automation doesn't fire as expected, first confirm it's actually enabled — automations can be toggled off without being deleted, and a disabled rule shows greyed out under Project Settings > Automations. Next, verify the trigger condition precisely matches what you did (for example, a trigger set to ""Status changes to Done"" won't fire if you deleted the task instead of completing it). Automations also don't run retroactively on existing tasks — they only fire on changes that happen after the automation was enabled.</p>","en_US","TRUE","TRUE","FALSE"
"Time Tracking Timer Not Stopping","time-tracking-timer-not-stopping","<p>If a time tracking timer appears stuck running, it may simply be running on a different device or browser tab than the one you're currently viewing — timers are tied to your account, not a specific device, and only one can run at a time per user. Check Account Settings > Time Tracking > Active Timer to see and stop it from any device. If a timer shows as running but you're certain you stopped it earlier, refresh the page — this is typically a display caching issue rather than the timer actually still running server-side.</p>","en_US","TRUE","TRUE","FALSE"
"Unable to Drag and Drop Tasks","unable-to-drag-and-drop-tasks","<p>Drag-and-drop reordering (in Board or List view) requires JavaScript to be fully loaded and can fail silently if a browser extension is interfering with pointer events — try disabling extensions, particularly ad blockers, one at a time. Drag-and-drop is also disabled for users with Guest-level access, by design, since guests cannot modify project structure. Confirm your role has edit permission on the project if reordering consistently fails only in one specific project.</p>","en_US","TRUE","TRUE","FALSE"
"Offline Mode Not Syncing Changes","offline-mode-not-syncing-changes","<p>Changes made in the mobile app while offline are queued locally and sync automatically once connectivity returns — this can take up to a minute after reconnecting, not instantly. If changes still haven't synced after several minutes on a confirmed stable connection, open the app's Sync Status screen (Settings > Sync Status) to see any pending items and their error state. A sync conflict (the same task edited both offline and by someone else online) will show a manual resolution prompt rather than silently discarding either version.</p>","en_US","TRUE","TRUE","FALSE"
"App Stuck on Loading Screen","app-stuck-on-loading-screen","<p>If the app hangs indefinitely on its initial loading screen, check status.nimbusworkspace.com first for an active incident. If status is normal, force-close and reopen the app (mobile) or hard-refresh the browser tab (web). Confirm your device's date and time are set correctly and set to automatic — an incorrect system clock can cause authentication token validation to fail silently, presenting as a stuck loading state rather than a clear error message.</p>","en_US","TRUE","TRUE","FALSE"
"Login Loop After Entering Password","login-loop-after-entering-password","<p>A login loop (returning to the login page repeatedly after a seemingly successful password entry) is most often caused by third-party cookies being blocked in your browser, which breaks the session token handoff. Enable cookies for nimbusworkspace.com specifically, or check your browser's tracking-prevention settings if using Safari or Firefox in a strict privacy mode. If you're on an SSO-enabled workspace, a login loop can also indicate a misconfigured identity provider assertion — contact your workspace Admin to review the SSO configuration.</p>","en_US","TRUE","TRUE","FALSE"
"Two-Factor Authentication Code Not Working","two-factor-authentication-code-not-working","<p>If your 2FA code is rejected, first confirm your device's clock is set to automatic network time — TOTP codes are time-based and even a few minutes of drift will produce an invalid code. Confirm you're reading the current code and not one that already expired (codes rotate every 30 seconds). If using SMS-based 2FA, confirm you have signal and haven't blocked the sending number. If none of these resolve it, use a saved backup code to log in, then re-set up 2FA from scratch.</p>","en_US","TRUE","TRUE","FALSE"
"Browser Compatibility Issues","browser-compatibility-issues","<p>Nimbus Workspace officially supports the current and previous major versions of Chrome, Firefox, Safari, and Edge. Internet Explorer is not supported and will show a persistent compatibility warning banner. If you experience layout glitches or broken functionality, first confirm your browser version meets the minimum supported version before troubleshooting further, since older unsupported browser versions are the most common root cause of otherwise-unexplained rendering issues.</p>","en_US","TRUE","TRUE","FALSE"
"Dark Mode Display Glitches","dark-mode-display-glitches","<p>Occasional color-contrast or icon-visibility glitches in Dark Mode are usually resolved by a hard refresh, which reloads the current theme's stylesheet cleanly. If a specific custom field type or third-party embedded content (like a linked Google Drive file preview) doesn't render correctly in Dark Mode, this is a known limitation for a small number of embed types rather than a bug in your specific workspace — switching to Light Mode is the current workaround for those specific embeds.</p>","en_US","TRUE","TRUE","FALSE"
"Keyboard Shortcuts Not Responding","keyboard-shortcuts-not-responding","<p>Keyboard shortcuts are disabled while a text field (like a task description or comment box) has focus, by design, to avoid conflicting with normal typing — click outside any input field before using a shortcut. Confirm no browser extension is intercepting the same key combination (common with certain shortcut-manager or vim-emulation extensions). The full shortcut list is viewable in-app by pressing ? (Shift+/), which also confirms whether shortcuts are functioning at all.</p>","en_US","TRUE","TRUE","FALSE"
"Duplicate Notifications Being Sent","duplicate-notifications-being-sent","<p>Duplicate notifications for the same event are most often caused by having the same notification type enabled across multiple channels (email, in-app, and mobile push) without realizing each fires independently for the same underlying event — this is expected behavior, not a bug, and can be adjusted under Account Settings > Notifications by disabling redundant channels. True duplicate notifications within the same channel (two identical emails) typically indicate an automation rule that's configured to trigger on the same condition more than once — review Project Settings > Automations for overlapping rules.</p>","en_US","TRUE","TRUE","FALSE"
"Missing Tasks After Import","missing-tasks-after-import","<p>If tasks appear missing after a CSV or Asana/Trello import, first check the import summary report (available from Workspace Settings > Import > Import History) for any rows flagged as failed — these are the most common reason for a lower-than-expected task count, and the report lists the specific validation reason per failed row (commonly a missing required field or an invalid date format). Also confirm you're viewing the correct project; large imports occasionally get mapped to an unintended target project if it wasn't explicitly selected during setup.</p>","en_US","TRUE","TRUE","FALSE"
"Export Getting Stuck or Timing Out","export-getting-stuck-or-timing-out","<p>Large exports (thousands of tasks with attachments) are processed asynchronously and can take up to a few hours — this is expected, not a failure, and you'll receive an email with the download link once ready rather than needing to wait on the page. If an export has been pending for more than 24 hours with no completion email, check Workspace Settings > Privacy > Export My Data for its status; a status of Failed rather than Processing indicates a genuine issue, at which point contact Support with the export request timestamp.</p>","en_US","TRUE","TRUE","FALSE"
"Integration Sync Delay with Slack","integration-sync-delay-with-slack","<p>Slack notifications typically post within seconds of the triggering event. A sustained delay (more than a minute) usually indicates Slack-side rate limiting on their Events API, which self-resolves without any action needed on your end. If delays persist beyond 10 minutes consistently, check Workspace Settings > Integrations > Slack for a connection health warning, and confirm the Nimbus Workspace Slack app hasn't been rate-limited at the Slack workspace level by an overly aggressive third-party Slack app also installed there.</p>","en_US","TRUE","TRUE","FALSE"
"Webhook Not Firing After Task Update","webhook-not-firing-after-task-update","<p>If a configured webhook isn't firing, first confirm the webhook is enabled and subscribed to the correct event type under Workspace Settings > Developer > Webhooks — a webhook subscribed only to task.created won't fire on an update. Check the Delivery Log for the specific event; if it shows as attempted but failed, review the returned status code, since your endpoint must return a 2xx response within 10 seconds for delivery to be marked successful (see Common Webhook Delivery Failures for detail).</p>","en_US","TRUE","TRUE","FALSE"
"Custom Field Values Disappearing","custom-field-values-disappearing","<p>A custom field value that appears to disappear is most often actually just hidden from the current view via the Fields visibility toggle (see Customizing Task Fields) rather than genuinely cleared — check whether the field is simply hidden before assuming data loss. If a Dropdown-type custom field's value is genuinely blank, confirm the previously selected option wasn't deleted from the field's configuration, since removing a dropdown option clears it from any task that had it selected.</p>","en_US","TRUE","TRUE","FALSE"
"Unable to Delete a Project","unable-to-delete-a-project","<p>If Delete Project is greyed out or fails, confirm your role has delete permission — only Admins and the designated Project Owner can delete a project by default. A project under an active Legal Hold (Enterprise) cannot be deleted until the hold is lifted, regardless of role, and will show a specific Legal Hold notice rather than a generic permission error. If you have the correct role and no hold applies, try archiving first (a lesser action) to confirm basic project-modification permissions are working at all.</p>","en_US","TRUE","TRUE","FALSE"
"Guest User Can't Access Shared Project","guest-user-can-t-access-shared-project","<p>If an invited guest reports they can't access a shared project, first confirm the invite was actually accepted — a pending invitation grants no access until accepted, visible under Team Directory > Pending Invitations. Confirm the guest is using the same email address the invite was sent to; a guest attempting to log in with a different email won't be recognized as the invited user. Also confirm the project's sharing settings weren't since revoked under Project Settings > Permissions.</p>","en_US","TRUE","TRUE","FALSE"
"Video/Screen Recording Attachments Won't Play","video-screen-recording-attachments-won-t-play","<p>Video attachments over 250MB will fail to upload rather than fail to play — confirm the file was fully uploaded first by checking it shows a complete thumbnail rather than a processing spinner. For videos that uploaded successfully but won't play, confirm the file format is one of the supported types (MP4, MOV, WebM); other formats will display as a downloadable file rather than an inline player, which is expected behavior rather than a playback bug.</p>","en_US","TRUE","TRUE","FALSE"
"Push Notifications Not Working on Mobile","push-notifications-not-working-on-mobile","<p>Confirm push notifications are enabled at both the app level (Nimbus Workspace app Settings > Notifications) and the OS level (device Settings > Notifications > Nimbus Workspace) — an OS-level permission revoked outside the app silently blocks all push delivery with no in-app error shown. On iOS, also confirm Focus modes or Do Not Disturb aren't suppressing notifications system-wide. Reinstalling the app re-triggers the OS notification permission prompt if it was previously dismissed without granting access.</p>","en_US","TRUE","TRUE","FALSE"
"App Freezing When Switching Views","app-freezing-when-switching-views","<p>Occasional brief freezing when switching between List, Board, and Gantt views on a very large project (several thousand tasks) is a known performance characteristic tied to view re-rendering, not a bug — applying a filter to reduce visible task count before switching views significantly improves this. Persistent freezing on smaller projects, or freezing that doesn't resolve after a few seconds, is not expected — try a hard browser refresh, and if it recurs, contact Support with the specific project size and view combination.</p>","en_US","TRUE","TRUE","FALSE"
"Recurring Task Creating Duplicates","recurring-task-creating-duplicates","<p>If a recurring task is generating more than one new instance per cycle, check whether the recurrence rule was accidentally set up twice — opening the original task's due date field will show if Make Recurring was applied more than once, which can happen if a browser tab was left open and the action submitted twice. Remove the duplicate recurrence rule, keeping only one, and delete any already-generated duplicate instances manually; this won't affect the correctly configured recurrence going forward.</p>","en_US","TRUE","TRUE","FALSE"
"Wrong Time Zone Displayed on Due Dates","wrong-time-zone-displayed-on-due-dates","<p>Due dates display in each individual user's own profile time zone setting (Account Settings > Profile > Time Zone), not the workspace default or the time zone of whoever created the task — this is by design so a global team each sees accurate local deadlines, but it means two people can correctly see the same due date rendered at different clock times. Confirm your personal profile time zone is set correctly before assuming a display bug.</p>","en_US","TRUE","TRUE","FALSE"
"Unable to Reorder Subtasks","unable-to-reorder-subtasks","<p>Subtask reordering uses the same drag-and-drop mechanism as top-level tasks, and is subject to the same permission requirement — Guest-level access cannot reorder subtasks, by design. If you have edit permission and reordering still doesn't work, confirm you're dragging by the subtask's designated drag handle icon rather than clicking directly on the subtask text, which instead opens the subtask for editing rather than initiating a drag.</p>","en_US","TRUE","TRUE","FALSE"
"Template Not Applying Correctly","template-not-applying-correctly","<p>If a project created from a template is missing expected structure (custom fields, saved views), confirm the template itself still has that structure — templates can be edited after creation, and a project created from an older version of a template won't retroactively pick up later template changes. If a genuinely current template applies incompletely, try recreating the project from the template again; a partial application usually indicates a page was closed mid-creation rather than a persistent template defect.</p>","en_US","TRUE","TRUE","FALSE"
"SSO Login Failing After Password Change","sso-login-failing-after-password-change","<p>On an SSO-enabled workspace, your Nimbus Workspace password is not used for login at all — authentication happens entirely through your identity provider (Okta, Azure AD, etc.). If login fails after changing a password, confirm you changed it with your identity provider (IT department), not through any Nimbus Workspace password field, since Nimbus Workspace-side password resets have no effect on SSO-enforced accounts. Contact your IT team if the identity provider password change itself is the issue.</p>","en_US","TRUE","TRUE","FALSE"
"Report Data Doesn't Match Dashboard","report-data-doesn-t-match-dashboard","<p>A discrepancy between a generated Status Report and a live dashboard view is usually a timing difference — reports capture a point-in-time snapshot at generation, while dashboards reflect live data that may have changed since. Regenerate the report to compare against current dashboard data rather than assuming a calculation error. If numbers still don't reconcile after regenerating, confirm both are scoped to the same filter set (e.g., the report excluding archived tasks while the dashboard includes them, or vice versa).</p>","en_US","TRUE","TRUE","FALSE"
"High CPU Usage from Desktop App","high-cpu-usage-from-desktop-app","<p>Sustained high CPU usage from the desktop app is most commonly caused by a very large project's Gantt view being left open in the background, which continues background layout calculations. Closing unused project tabs, especially Gantt views, typically resolves it immediately. If high CPU usage persists even with no large projects open, try fully quitting and relaunching the desktop app, and confirm you're on the latest version, since performance fixes are shipped regularly.</p>","en_US","TRUE","TRUE","FALSE"
"Unable to Print a Project View","unable-to-print-a-project-view","<p>Printing directly from the browser's print function can render Board and Gantt views poorly, since they're not optimized for print layout — use Export > PDF instead (see Exporting a Project as PDF), which generates a print-optimized layout specifically designed for physical printing or PDF distribution, rather than relying on the browser's generic print-to-PDF handling of the live interactive view.</p>","en_US","TRUE","TRUE","FALSE"
"Error Message: ""Something Went Wrong"" on Save","error-message-something-went-wrong-on-save","<p>This generic error indicates the save request failed server-side without a more specific reason surfaced to the client, typically due to a brief connectivity blip or a temporary server-side issue. First, retry the save once — most instances resolve on retry. If it recurs specifically when saving a particular field or task, note the exact field and try a hard browser refresh before retrying again. If the error persists across multiple attempts and tasks, check status.nimbusworkspace.com, then contact Support with the approximate time of the failed save.</p>","en_US","TRUE","TRUE","FALSE"
"Account Security & Suspicious Activity","account-security-and-suspicious-activity","<p>If you notice a login from an unfamiliar location or device in your login notifications:</p><ol><li>Change your password immediately from Account Settings > Security.</li><li>Go to Active Sessions and click Sign Out of All Devices to terminate any unauthorized session.</li><li>Enable Two-Factor Authentication if it isn't already on.</li><li>Review the Audit Log (Business/Enterprise) for any changes made during the suspicious session.</li><li>Contact Security Support at security@nimbusworkspace.com if you believe your account data was accessed or altered without authorization.</li></ol>","en_US","TRUE","TRUE","FALSE"
"What to Do If You See an Unrecognized Login","what-to-do-if-you-see-an-unrecognized-login","<p>An unrecognized-login email notification includes the approximate location, device type, and time of the sign-in. If you don't recognize it, change your password right away and review Active Sessions to revoke it directly. If you do recognize the login but simply didn't expect the notification (a new device, a VPN changing your apparent location), no action is needed — this notification is a routine security measure, not necessarily a sign of compromise.</p>","en_US","TRUE","TRUE","FALSE"
"Setting Up Login Alerts","setting-up-login-alerts","<p>Login alert emails for new devices or locations are enabled by default and cannot be fully disabled for individual users, since they're a core account-security feature. Business and Enterprise Admins can additionally configure alerts to also copy a shared security inbox for all workspace logins, under Workspace Settings > Security > Login Alerts:</p><ol><li>Go to Workspace Settings > Security > Login Alerts.</li><li>Toggle on Copy Admins on New Device Logins.</li><li>Select which Admin roles receive the copy.</li><li>Optionally set a threshold (e.g., only alert on logins from a new country, not just a new device).</li><li>Save — alerts apply to all users workspace-wide going forward.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Understanding Nimbus Workspace's Security Architecture","understanding-nimbus-workspace-s-security-architecture","<p>Nimbus Workspace is built on a multi-tenant cloud architecture with logical data isolation per workspace, AES-256 encryption at rest, TLS 1.2+ in transit, and role-based access control enforced at the API layer for every request, not just the UI. Infrastructure runs on a major cloud provider with SOC 2-compliant data centers. A detailed architecture overview is available to Business and Enterprise customers under NDA — request it via Workspace Settings > Compliance > Security Documentation.</p>","en_US","TRUE","TRUE","FALSE"
"Reporting a Security Vulnerability","reporting-a-security-vulnerability","<p>If you discover a potential security vulnerability, report it responsibly to security@nimbusworkspace.com with as much detail as possible (steps to reproduce, affected component, potential impact) rather than testing further against production data or disclosing it publicly. Nimbus Workspace acknowledges reports within 24 hours and provides regular status updates until resolution, consistent with our published Responsible Disclosure Policy.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding the Bug Bounty Program","understanding-the-bug-bounty-program","<p>Nimbus Workspace runs a bug bounty program for qualifying security researchers, with reward tiers based on severity (using a standard CVSS-based scoring approach) and scope limited to production systems explicitly listed in the program's published rules at nimbusworkspace.com/security/bug-bounty. Testing against other customers' live data, denial-of-service testing, and social engineering are explicitly out of scope and excluded from reward eligibility.</p>","en_US","TRUE","TRUE","FALSE"
"Enforcing 2FA Organization-Wide","enforcing-2fa-organization-wide","<p>Business and Enterprise Admins can require all users to enable 2FA rather than leaving it optional:</p><ol><li>Go to Workspace Settings > Security > Two-Factor Authentication.</li><li>Toggle on Require 2FA for All Users.</li><li>Set a grace period (recommended: 7 days) during which users are prompted but not yet blocked.</li><li>After the grace period, users without 2FA configured are blocked from login until they set it up.</li><li>SSO-authenticated users are exempt from this workspace-level 2FA requirement, since authentication is handled by the identity provider instead.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Configuring SAML SSO with Okta","configuring-saml-sso-with-okta","<p>To connect Okta as your SAML identity provider:</p><ol><li>In Okta, create a new SAML 2.0 app integration.</li><li>Copy the Nimbus Workspace ACS URL and Entity ID (found under Workspace Settings > Security > Single Sign-On) into the Okta app configuration.</li><li>In Okta, configure attribute statements to pass email and name to Nimbus Workspace.</li><li>Download the Okta signing certificate and upload it into Nimbus Workspace's SSO configuration.</li><li>Test with a non-Admin test user before enabling Enforce SSO workspace-wide, to avoid locking out Admins if a mapping is misconfigured.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Configuring SAML SSO with Azure AD","configuring-saml-sso-with-azure-ad","<p>To connect Azure AD (Microsoft Entra ID) as your SAML identity provider:</p><ol><li>In Azure AD, create a new Enterprise Application using the non-gallery SAML option.</li><li>Enter the Nimbus Workspace ACS URL and Entity ID from Workspace Settings > Security > Single Sign-On.</li><li>Configure the SAML claims to map user.mail and user.displayname to the expected attributes.</li><li>Download the Azure AD Federation Metadata XML and upload it into Nimbus Workspace.</li><li>Assign the appropriate Azure AD user groups to the enterprise application, then test before enabling Enforce SSO.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Configuring SAML SSO with Google Workspace","configuring-saml-sso-with-google-workspace","<p>To connect Google Workspace as your SAML identity provider:</p><ol><li>In the Google Admin console, add a new custom SAML app.</li><li>Enter the Nimbus Workspace ACS URL and Entity ID from Workspace Settings > Security > Single Sign-On.</li><li>Download the Google IdP metadata and upload it into Nimbus Workspace's SSO configuration.</li><li>Map the standard email and name attributes in the Google Admin console's attribute mapping step.</li><li>Turn on the SAML app for the appropriate organizational unit in Google Admin, then test a login before enabling Enforce SSO.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Understanding Session Management Security","understanding-session-management-security","<p>Nimbus Workspace issues a short-lived session token on login, refreshed silently in the background as long as you remain active, and fully expiring after the configured idle timeout (24 hours by default, adjustable by Enterprise Admins). Session tokens are bound to the originating device fingerprint, so a stolen token used from a substantially different device/browser combination triggers an additional verification challenge rather than being honored automatically.</p>","en_US","TRUE","TRUE","FALSE"
"Locking an Account After Suspicious Activity","locking-an-account-after-suspicious-activity","<p>Admins can immediately lock a specific user's account (distinct from deactivation) if suspicious activity is suspected, blocking login instantly while preserving all account data and settings for investigation. Go to Team Directory, find the user, and select Lock Account from the action menu. A locked account can only be unlocked by an Admin after reviewing the Audit Log for that user's recent activity, or by Nimbus Workspace Support if the Admin's own account is the one in question.</p>","en_US","TRUE","TRUE","FALSE"
"Reviewing the Security Audit Log","reviewing-the-security-audit-log","<p>The Security Audit Log (Business/Enterprise) under Workspace Settings > Security > Audit Log records logins (including failures), password changes, role changes, SSO/2FA configuration changes, and data exports, each with a timestamp, actor, and source IP. Filter by user, event type, or date range, and export any filtered view to CSV for offline review or submission to an external security team during an investigation.</p>","en_US","TRUE","TRUE","FALSE"
"Setting IP-Based Access Restrictions","setting-ip-based-access-restrictions","<p>See Restricting Login by IP Address for the full setup steps under Workspace Settings > Security > IP Allowlist. From a security-policy standpoint, this control is most effective combined with SSO enforcement, since it restricts both the network location and the identity provider through which access is possible, meaningfully narrowing the attack surface for account takeover attempts even if a password or session token were compromised.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Data Encryption Standards","understanding-data-encryption-standards","<p>See Understanding Data Encryption at Rest and in Transit for full detail — in summary, AES-256 at rest and TLS 1.2+ in transit, applied uniformly across all plan tiers, with keys managed through a dedicated key management service and rotated automatically on an annual schedule. Encryption standards are documented in full in the SOC 2 report available to Business and Enterprise customers under NDA.</p>","en_US","TRUE","TRUE","FALSE"
"Reviewing Nimbus Workspace's Trust and Status Page","reviewing-nimbus-workspace-s-trust-and-status-page","<p>The Trust Center at trust.nimbusworkspace.com consolidates security documentation, current compliance certifications, the sub-processor list, and links to request the SOC 2 report or penetration test summary under NDA. It's separate from status.nimbusworkspace.com, which covers real-time system uptime and incident history rather than security/compliance posture — check the Trust Center first for any vendor security-review or procurement questionnaire.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Role-Based Access Control (RBAC)","understanding-role-based-access-control-rbac","<p>Access in Nimbus Workspace is enforced through role-based permissions at every layer — UI, API, and integrations all check the same underlying role/permission model, so a Guest-level API token cannot bypass restrictions the UI also enforces. Standard roles (Owner, Admin, Member, Guest) cover most needs; Business and Enterprise custom roles allow more granular permission combinations where the four standard roles don't fit an organization's structure precisely.</p>","en_US","TRUE","TRUE","FALSE"
"Setting Up Approved Device Lists (Enterprise)","setting-up-approved-device-lists-enterprise","<p>Enterprise plans can restrict login to a list of approved device fingerprints (in addition to, not instead of, IP allowlisting) for organizations requiring managed-device-only access:</p><ol><li>Go to Workspace Settings > Security > Approved Devices.</li><li>Enable Require Approved Devices.</li><li>Have each user register their device on first login after enabling, which requires Admin approval.</li><li>Review and approve pending device registrations from the same screen.</li><li>Any login attempt from an unapproved device is blocked with an explanatory message, regardless of correct password and 2FA.</li></ol>","en_US","TRUE","TRUE","FALSE"
"Understanding Phishing Protection Measures","understanding-phishing-protection-measures","<p>Nimbus Workspace enforces SPF, DKIM, and DMARC on all outbound system email to make spoofed ""from Nimbus Workspace"" phishing emails easier for receiving mail servers to reject automatically. All legitimate password reset and security emails link only to nimbusworkspace.com domains — Nimbus Workspace never asks for your password via email or embeds a login form directly inside an email. Report any suspicious email claiming to be from Nimbus Workspace to security@nimbusworkspace.com.</p>","en_US","TRUE","TRUE","FALSE"
"Reporting a Phishing Email Impersonating Nimbus","reporting-a-phishing-email-impersonating-nimbus","<p>If you receive a suspicious email impersonating Nimbus Workspace (asking you to ""verify your account"" via an unfamiliar link, for example), do not click any links or enter credentials. Forward the full email, including headers, to security@nimbusworkspace.com. Our security team investigates reported phishing campaigns and, where possible, works with hosting providers to have malicious lookalike domains taken down.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Password Complexity Requirements","understanding-password-complexity-requirements","<p>The platform-wide minimum password requirement is 8 characters including at least one number, applicable to all non-SSO accounts. Business and Enterprise Admins can strengthen this under Workspace Settings > Security > Password Policy, requiring up to 20 characters with mandatory uppercase, symbol, and periodic expiration rules (see Setting a Password Policy for Your Organization). SSO-enabled accounts have no Nimbus Workspace-side password at all, so this policy doesn't apply to them.</p>","en_US","TRUE","TRUE","FALSE"
"Setting a Maximum Session Duration","setting-a-maximum-session-duration","<p>Beyond the idle timeout (see Session Timeout Settings), Enterprise Admins can also set an absolute maximum session duration under Workspace Settings > Security > Session Policy — for example, forcing re-authentication every 8 hours regardless of activity level, which is stricter than an idle-only timeout and often required by regulated industries. This setting works alongside, not instead of, the idle timeout; whichever limit is reached first ends the session.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Multi-Factor Authentication Options","understanding-multi-factor-authentication-options","<p>Two 2FA methods are supported: a TOTP authenticator app (recommended, works offline, compatible with any standard authenticator like Google Authenticator or Authy) and SMS text message (simpler to set up but vulnerable to SIM-swapping attacks, and requires cellular signal). Enterprise Admins can restrict which method(s) are permitted workspace-wide under Workspace Settings > Security > Two-Factor Authentication, disabling SMS as an option if a stronger security posture is required.</p>","en_US","TRUE","TRUE","FALSE"
"Reviewing Third-Party App Access","reviewing-third-party-app-access","<p>Go to Account Settings > Security > Connected Apps to see every OAuth application currently authorized to access your account, including the scopes each was granted and the date of authorization. Admins can view a workspace-wide equivalent under Workspace Settings > Security > Third-Party Access, covering every app any user in the workspace has authorized, which is useful for periodically auditing for apps that are no longer in active use.</p>","en_US","TRUE","TRUE","FALSE"
"Revoking Access for a Connected App","revoking-access-for-a-connected-app","<p>To revoke a third-party app's access, go to Account Settings > Security > Connected Apps (or the workspace-wide equivalent for Admins reviewing another user's connections), find the app, and click Revoke Access. This immediately invalidates that app's OAuth token; if you want to reconnect the same app later, you'll need to go through its authorization flow again from scratch, since the original token cannot be reactivated once revoked.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Data Loss Prevention Controls","understanding-data-loss-prevention-controls","<p>See Configuring Data Loss Prevention Settings for setup steps. These Enterprise controls (restricting attachment types, disabling guest access workspace-wide, restricting bulk export to Admins) are preventive, additive restrictions layered on top of standard RBAC — they narrow what's possible beyond a user's role permissions, and cannot be used to grant additional access beyond what a role already allows.</p>","en_US","TRUE","TRUE","FALSE"
"Setting Up Security Alerts for Admins","setting-up-security-alerts-for-admins","<p>Beyond login notifications to individual users, Admins can configure proactive security alerts for workspace-wide events under Workspace Settings > Security > Admin Alerts — for example, a new Admin role assignment, a bulk data export, or an SSO/2FA configuration change. Alerts can be delivered by email or, if Slack/Teams is connected, posted directly to a designated security channel for faster visibility than email alone.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding SOC 2 Type II Compliance","understanding-soc-2-type-ii-compliance","<p>SOC 2 Type II evaluates not just the design of security controls but their operating effectiveness over a sustained observation period (typically 6–12 months), audited by an independent third-party firm. Nimbus Workspace's report covers the Security, Availability, and Confidentiality trust service criteria and is renewed annually. See Requesting a SOC 2 Report for how to obtain the current report under NDA.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding ISO 27001 Certification Status","understanding-iso-27001-certification-status","<p>Nimbus Workspace's current ISO 27001 certification status, along with the scope of certification and the certifying body, is published on the Trust Center at trust.nimbusworkspace.com and updated whenever certification is renewed or the scope changes. If ISO 27001 is a specific procurement requirement for your organization, confirm current status there rather than relying on historical documentation, since certification scope can evolve between renewal cycles.</p>","en_US","TRUE","TRUE","FALSE"
"Reviewing the Responsible Disclosure Policy","reviewing-the-responsible-disclosure-policy","<p>The full Responsible Disclosure Policy at nimbusworkspace.com/security/disclosure outlines expected researcher conduct (no testing against other customers' data, no public disclosure before a fix is available), our commitment to acknowledge reports within 24 hours, and typical remediation timelines by severity. Researchers following this policy in good faith are given safe-harbor assurance against legal action for their testing activity, as detailed in the policy.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Insider Threat Monitoring","understanding-insider-threat-monitoring","<p>Nimbus Workspace's internal access to customer data is logged and subject to least-privilege principles — employee access to production customer data requires a specific, time-boxed, and logged justification, reviewed periodically by our security team. This internal monitoring is distinct from the customer-facing Audit Log, which tracks activity within your own workspace by your own users, not Nimbus Workspace employee access to the underlying infrastructure.</p>","en_US","TRUE","TRUE","FALSE"
"Setting Up Just-in-Time Provisioning with SSO","setting-up-just-in-time-provisioning-with-sso","<p>With SAML SSO configured, Enterprise workspaces can enable Just-in-Time (JIT) provisioning so a new user is automatically created in Nimbus Workspace on their very first successful SSO login, without needing to be pre-invited manually. Enable this under Workspace Settings > Security > Single Sign-On > JIT Provisioning, and set a default role for JIT-created users. This is distinct from full SCIM provisioning, which also handles automatic deprovisioning; JIT alone only handles creation.</p>","en_US","TRUE","TRUE","FALSE"
"Understanding Encryption Key Management","understanding-encryption-key-management","<p>Encryption keys used for AES-256 at-rest encryption are managed through a dedicated cloud key management service, separate from the application layer that uses them, with automatic annual rotation and strict access logging on any key-management operation. Enterprise customers requiring customer-managed encryption keys (a ""bring your own key"" model) should discuss feasibility with their account executive, as this is evaluated as a custom Enterprise arrangement rather than a standard offering.</p>","en_US","TRUE","TRUE","FALSE"
"Reviewing Login History for Your Account","reviewing-login-history-for-your-account","<p>Go to Account Settings > Security > Login History to see every login to your account over the past 90 days, including timestamp, approximate location, device type, and whether it was via password, SSO, or a linked Google/Microsoft account. This is a personal, read-only history distinct from the workspace-wide Security Audit Log available to Admins, and is a useful first check if you suspect unauthorized access.</p>","en_US","TRUE","TRUE","FALSE"
